round,generator
0,3
1,6
2,12
3,3
4,12
5,8
6,13
7,10
8,8
9,13
10,8
11,5
12,8
13,2
14,11
15,3
16,2
18,8
20,2
21,3
22,2
23,3
26,2
27,5
28,2
30,14
31,2
33,12
34,8
35,12
36,3
37,5
38,3
39,12
